"Each sheet contains a column representing the intensity values from approximately 20,000 captured cells.",,,
"The 20,000 intensity values in each column were used to create histograms for each sample.",,,
,,,
,,,
,,,
,,,
Sc644,BY4741,BY4743 (control diploid),Hybrid
40318.09,76590.31,145754.52,56399.23
65883.74,36412.402,61528.27,71734.32
66189.47,79451.1,114325.39,74554.69
87392.77,38946.39,119294.47,72153.57
79996.77,47280.652,90523.6,76353.38
58688.12,48666.54,68982.32,164023.94
82754.79,41704.84,86337.555,93600.68
72316.54,31760.66,83379.15,91456.27
64598.473,47115.53,83522.34,158501.88
85563.984,39011.32,136922.33,140402.31
49551.05,48123.45,262143,81980.79
66858.984,132769.81,136505.22,77053.42
166754.44,65721.2,78822.875,87357.51
53265.82,30175.68,149220.33,88940.77
38063.6,76571.82,80809.04,129589.53
36574.082,90363.64,77547.49,147235.02
87240.125,37155.44,137751.36,152804.8
41740.96,47085.86,150676.73,80075.46
71384.734,42941.09,149248.27,262143
74126.84,129133.305,138685.75,182859.66
89708.75,42179.562,148275.19,262143
69789,78776.43,150183.95,154173.92
32651.191,35691.72,145830.62,143688.8
53264.1,38973.05,104074.625,138916.66
63520.03,24902.59,161616.8,103282.56
171920.89,81093.27,81610.99,92079.77
65490.723,40278.53,77010.85,79167.305
74353.45,30432.82,78023.07,146182.38
33873.68,39498.082,144980.52,66165.82
41986.492,47137.46,172777.02,66920.04
33653.52,115209.9,89477.84,73664.164
85458.63,107234.266,125423.266,39527.32
33383.05,69530.14,88939.914,150126.77
81457.914,133124.56,37757.87,83521.484
46113.63,71434.61,155698.27,996.31
94704.49,70295.54,137031.11,155545.62
40075.57,33642.77,91411.125,160418.81
80325.29,57196.883,1157.13,143897.78
53420.19,67233.51,157903.75,104629.32
70472.27,41414.59,137837.8,102988.875
168781.88,78944.99,75571.64,143468.64
90487.055,43854.41,134345.77,95829.375
224986.75,49701.12,143076.05,132483.86
38780.41,66791.9,78887.375,238869.73
76315.54,41136.812,74964.914,147555.36
42714.05,44797.832,133443.19,76773.92
68873.53,82066.36,160726.27,78279.78
35768.69,75374.7,154195,165179.34
75500.26,45764.902,63438.332,62006
36970.54,41407.28,77700.14,84240.44
63390.17,75183.35,65502.332,142064.27
50564.562,65750.44,67205.99,158596.47
66713.64,39029.38,119426.914,74242.51
85136.13,146304.92,67303.6,76936.46
41630.45,86122.984,77066.75,92225.97
77641.664,32035.861,-393.02002,99512.75
48178.92,38346.54,144260.27,69740.84
55689.3,77331.63,146611.08,150961.39
81665.17,40866.77,127866.95,90099.195
46256.82,31052.451,76177.51,151394.4
89374.64,34071.05,142014.38,98538.375
44771.6,34498.902,90730.43,143515.52
40785.93,41426.2,71222.625,76401.97
46237.04,71596.29,262143,73150.74
104003.67,33033.03,85675.35,107828.09
64251.03,38467.37,89084.39,145270.34
80103.414,84847.6,79832.51,238990.56
75065.96,40139.21,130521.34,94726.42
77814.95,87941.88,48093.78,23289.66
43482.46,37213.062,82535.49,141282.52
62787.742,38530.582,71962.65,86266.17
43972.23,100217.95,130835.24,88441.11
40373.562,44744.94,94013.484,162108.28
75283.97,37938.47,93367.625,139576.28
160446.77,41400.832,77661.01,142760.86
76623.42,37741.53,137511,262143
32507.57,74404.625,155320.3,72840.28
93178.85,39175.582,141722.84,127848.89
74518.57,108276.58,83062.24,63867.902
74437.734,30237.6,82531.19,66519.71
74175.86,75460.7,149505.84,144494.19
70996.44,41126.92,70842.07,114983.29
38558.96,37605.652,69644.95,105404.18
115133.36,43003.87,233981.5,155478.11
66692.57,50111.77,93601.11,85509.375
36131.61,48790.38,87440.07,169154.27
68713.57,78342.99,76893.03,72439.09
58588.36,37489.12,166454.3,-667.36
41647.652,37164.04,13511.03,87291.29
86513.85,38769.23,77917.29,130697.64
61124.07,73241.04,147193.3,145632.83
39630.95,143027.47,85955.71,89719.93
59057.062,63371.25,167222.27,68346.35
62980.383,77454.61,84155.305,101541.06
28421.71,41163.04,121883.93,72520.36
71860.74,76095.38,81990.68,88969.58
73151.17,40355.5,95639.31,155284.19
47031.68,45429.93,71664.234,127517.36
100225.26,39653.742,262143,129079.125
170287.75,77971.9,143030.05,139072.75
74332.81,35782.45,86041.28,67590.84
90882.22,40764,81943.81,77654.99
74917.61,32732.89,79963.234,76674.164
59879.652,47937.26,155010.7,149573.78
40883.11,37757.44,73763.92,92020.86
41878.992,41021.14,156430.56,159996.55
36157.84,84213.78,133072.53,90776.875
44276.67,89145.45,160732.72,154950.94
39215.57,74762.38,70490.76,76650.94
99442.234,46320.46,140588.94,174139.25
82497.22,43796.36,80007.52,143409.3
44427.6,77139.85,76085.92,82091.305
72694.08,88103.99,70910.01,76504.74
143023.16,76219.65,144007,74638.54
74959.75,86619.63,145207.56,86562.01
76010.24,74928.36,83522.34,91222.35
78069.08,49778.95,4.73,75150.67
72449.414,86697.89,74481.164,104417.33
72095.52,40983.73,145406.22,86421.83
45128.93,41731.5,140018.33,84173.36
36265.34,43373.242,87382.88,91270.08
71559.74,46026.34,76947.64,92220.81
83193.82,41243.02,154727.33,80325.72
33263.082,41178.95,71189.94,102116.83
91872.08,32732.89,76358.11,129982.125
78206.25,30008.41,79675.99,146018.55
44003.19,39143.76,94181.18,67396.055
81829,70344.13,76587.734,198051.55
71100.5,43418.82,76067.86,84537.57
62380.53,35915.75,79612.35,712.51
36866.48,30431.96,76697.81,66399.74
77760.34,38363.312,120489.875,87164.875
85471.1,63746.21,79603.75,224093.64
67245.555,89750.03,81804.49,165944.31
80459.88,68686.484,125494.21,153810.58
35928.22,71624.67,147704.14,83156.84
64788.96,34496.32,77972.76,144611.58
80686.92,32166.15,142500.28,73789.72
68866.22,36809.72,149614.2,82404.34
40969.11,40493.53,87981.445,146074.44
65681.64,43511.7,135841.3,78459.95
52821.2,53130.8,105157.36,-1132.62
76685.34,66234.19,67863.46,100669.45
66870.59,67653.625,57323.3,146831.67
94335.984,72043.06,245401,158506.61
88743.4,37903.64,169171.03,137448.64
14403.28,72056.82,133800.52,120423.22
111529.1,36526.35,87910.92,125509.695
9061.82,35897.26,262143,85170.1
42861.11,31290.67,153900.44,90478.88
78994.44,71251.43,72879.84,151320.02
50954.14,41747.84,86490.2,88260.08
119267.38,88304.805,144455.06,87237.97
62440.3,33097.96,240794.84,144972.78
70112.79,81739.13,76745.54,71304.32
84813.2,35447.91,73204.49,87554.88
67227.49,40081.59,167869.86,94162.26
76482.38,116963.445,141592.55,101869.15
31743.46,46335.94,159017.44,151223.69
37603.07,38406.742,82707.49,63709.66
80527.39,103541.42,214881.75,75651.625
80838.28,46108.04,147124.5,75793.95
68615.53,45722.76,69240.75,144590.52
74477.29,76406.7,146866.5,152073.38
99978.445,36790.37,131570.55,77789.15
36211.59,36150.96,74801.08,94498.52
146551.31,47295.27,83407.96,146677.3
66794.914,47372.242,243743.36,210074.78
118372.555,44956.07,172980.83,131170.22
77046.11,139811.5,88324.15,3036.23
38386.96,44634.43,135613.83,100150.01
65188,34781.41,142421.16,82162.68
112053.27,74278.2,126033.86,162799.3
51608.6,137142.48,129726.7,148869.44
61915.7,118051.77,78812.984,132981.8
48639.02,39374.67,85850.79,81199.484
83373.56,39401.332,79242.125,2027.88
77301.96,33658.68,85000.25,150806.6
73218.25,51084.86,90266.89,155454.89
71431.6,43658.332,11501.21,132801.62
177657.52,38428.67,79219.33,77438.7
78300.42,80084.92,155076.92,147444.86
69447.15,80876.555,85522.7,71183.06
185834.83,36351.34,156537.2,142192.83
81740.85,49765.19,79004.33,158754.28
77913.85,38236.03,92452.15,70985.26
36350.91,83660.375,152154.64,74556.414
85668.47,83245.85,79495.39,82458.95
77025.9,41323.43,77361.305,262143
161847.27,69841.89,86288.96,138656.52
79915.07,46621.89,73388.53,137420.69
84239.15,50043.402,74811.83,85780.7
61361.43,76803.59,9690.05,72629.15
78624.64,137679.12,143897.78,71303.46
73262.97,33153,145975.11,74074.38
78238.07,49735.95,77455.9,174100.12
59625.95,47531.77,83636.29,82186.76
39506.68,95977.72,74555.125,72120.89
87313.65,43893.973,128600.1,151566.4
42248.36,41101.55,90234.64,149810.72
53025.45,73715.76,141926.23,144376.38
32512.3,75959.5,122635.57,78187.76
34891.92,47595.84,140482.72,143064.02
82526.03,33747.26,85676.21,71779.47
52117.29,35667.21,68515.34,87540.695
61494.3,36118.71,221.45,86125.56
42646.973,79895.29,131377.9,67555.58
83605.33,81682.805,139883.3,80023
76448.84,36998.062,158452,150898.61
76566.234,40544.27,96316.99,77765.07
69026.18,81515.53,147523.55,97332.65
86944.71,63676.12,160690.14,140377.38
68073.305,33951.51,150475.5,131117.75
85593.65,33857.34,159175.25,78810.4
53842.883,34400.43,80921.27,87577.24
104993.53,79577.95,78661.625,242430.14
53238.73,29965.41,68614.67,180212.14
66381.68,30760.48,73034.21,102844.39
32854.582,57853.492,137891.55,236.5
38626.902,43546.53,70469.26,84653.67
78930.375,61683.5,73470.664,159151.17
63821.89,34810.652,73256.95,93194.76
66427.26,38767.51,71797.96,72826.52
45567.53,33849.6,75065.1,146118.3
47545.96,66263.86,76861.21,94194.945
34022.89,66300.414,70350.58,-1001.9
45711.582,64352.94,99935.875,86234.78
123729.49,34066.75,123895.9,96067.164
86650.59,48040.89,94060.78,14412.74
76583.43,34535.02,76615.68,134869.5
39845.95,34310.13,256579.72,225128.22
81117.35,37724.332,61146.86,77009.13
84211.2,78861.57,127983.914,68136.51
88347.805,36519.902,985.99,207726.98
156771.55,143158.19,19472.55,87410.83
112528.42,99982.74,83232.95,128895.086
84380.625,65012.992,137747.5,85396.71
131626.88,46866.13,147829.7,98946.875
53052.973,79261.04,93233.89,72559.49
42956.57,71642.305,90092.74,100570.984
115670,79207.72,82620.2,85556.24
76775.64,32242.691,161194.53,98130.305
66562.71,40007.2,71516.74,3899.24
36380.582,123643.92,129979.11,90700.76
45671.16,41465.332,97319.32,153989.45
2909.3801,33500.01,137986.58,82764.25
23397.59,45035.62,67381.43,90470.71
42951.41,71843.11,81561.54,82507.54
40147.38,43109.223,92812.49,161401.8
31339.26,39230.19,98566.75,72774.92
69444.14,46805.5,78036.83,87234.53
80299.06,46349.27,71296.58,35253.55
84599.49,84440.82,71385.164,132139
145941.14,74023.64,191073.94,134252.88
67439.914,35241.94,71490.08,159788.44
86285.09,46111.91,86930.95,94726.85
36633.42,72386.2,71265.625,77146.305
35268.17,44708.82,70301.13,141945.16
99107.695,54353.29,70519.14,158607.22
62057.6,80797.86,142261.2,161756.11
36486.36,69850.49,82797.79,93362.03
69788.14,43918.48,85913.57,134970.12
41031.89,44947.902,72511.33,214291.8
29988.201,73169.234,28906.75,131444.98
92018.28,60614.09,136031.8,66453.49
47412.23,90561.01,146334.6,92008.39
42349.84,36405.09,143626.02,77177.26
78434.15,45557.64,90546.39,172799.8
77224.13,71810.43,146145.39,103780.5
35558.85,39761.67,28430.31,87367.4
84399.54,32547.13,81260.54,103989.484
78561,41648.082,148283.36,89117.07
88543.88,31759.8,226137.44,112851.35
88324.58,69666.88,134474.77,190386.38
93639.81,45879.28,146627.86,179357.73
42375.64,39943.13,146255.05,127375.03
43718.1,33189.98,82129.57,99803.86
67253.29,48347.05,91313.08,76120.32
64241.57,79524.2,135568.25,80530.4
49081.92,89543.2,68228.53,151398.7
34543.62,39203.1,62735.28,132159.64
62595.1,90890.39,151955.98,139957.27
67967.09,50161.652,155239.89,140992.27
67089.89,96107.15,136786.44,94378.555
5311.79,81780.414,64738.652,102688.734
57673.32,41487.69,134805,130492.53
63762.12,44142.51,72719.02,68420.74
33279.42,43080.41,145851.27,88029.17
63214.73,45911.96,83490.95,180136.03
69628.18,71176.18,148686.69,78276.77
107477.21,53363.86,83595.01,162554.19
36728.88,76160.31,222430.83,128526.57
37554.91,43264.45,149953.9,154234.98
163335.5,75674.414,76339.625,142642.61
46182,39050.45,147400.56,165899.16
74786.03,34850.21,89143.305,99212.18
79847.99,34961.152,80658.11,84376.75
70457.22,49425.92,88158.6,157107.81
53850.62,36940.44,71607.9,231311.19
133967.8,32400.07,143174.95,74492.34
65217.67,45103.13,76443.68,129154.805
58925.91,44698.07,117056.32,94409.945
34267.992,48999.79,70586.65,71499.54
43942.13,28580.81,136872.02,74669.07
74168.555,36705.66,70168.69,146596.89
63153.67,129119.11,76290.6,80646.93
50715.062,82980.54,181744.66,167255.81
60413.28,36312.64,244330.3,38838.03
48213.75,38738.27,137358.77,76487.54
64968.7,53081.78,76517.21,75417.27
262143,41626.582,85399.72,140987.11
102327.1,35808.68,95669.414,58053.87
80961.26,43028.38,82274.914,146634.3
79187.08,159302.97,69199.9,145128.44
61012.27,44689.473,255436.78,87637.875
85235.03,84132.08,132110.62,71956.2
73250.5,42102.59,83289.28,165970.97
35330.09,91605.914,81992.4,88036.914
70548.38,38018.88,86382.27,137737.61
71105.234,35017.05,28173.6,95015.38
83542.555,76294.04,151984.8,75382.875
38504.78,44669.69,139208.2,149850.7
38081.66,41037.91,221179.11,157643.6
74161.67,41972.73,11373.5,72983.04
54944.54,38779.55,82221.164,89501.92
168492.5,34391.832,98780.89,68491.26
66172.27,27464.1,82962.055,137368.66
77649.4,115864.79,84494.57,85767.375
82330.81,74549.53,92090.52,89126.96
42753.61,87620.67,133154.66,142511.03
47360.2,37302.07,82638.26,138859.47
262143,38657.43,82275.34,115683.33
99464.59,42744.152,75360.08,93907.27
34433.11,65276.152,143714.17,77071.914
42219.12,34347.11,100982.92,124416.63
254957.75,47751.5,146794.27,69543.47
50710.76,55137.61,85406.17,154063.4
78607.01,53853.2,86140.61,139959.4
76795.42,117207.68,75675.27,69523.26
43152.223,34560.82,68474.06,146844.14
103298.9,53570.26,86074.39,192552.72
42291.79,72490.69,91845.42,96518.664
60750.402,51066.8,133201.97,73666.31
126647.9,77571.14,82968.5,81136.27
138348.2,131140.97,43800.66,88004.234
104025.6,43657.473,144185.02,139781.83
119128.92,57650.96,89059.02,102357.63
40220.91,119678.89,74616.18,77752.6
83547.28,44600.46,94834.35,89721.22
69923.59,77751.74,94545.39,98369.38
38836.312,38095.85,141812.28,74693.15
72240,46560.832,134549.58,74072.664
65462.34,80171.78,155390.39,3971.9102
70280.06,38884.902,68027.29,89612.43
35846.95,64759.723,84365.57,76229.97
142859.33,30970.32,84620.99,87654.21
88149.57,130955.21,131260.08,82817.57
80788.83,36531.082,136185.3,81209.375
216652.5,50654.86,133469,135164.48
71551.14,78356.75,147129.23,150195.56
53878.57,91739.21,155002.53,-614.9
71604.89,71576.94,161268.06,93977.36
79230.51,44763,80181.24,71675.84
146596.03,65845.47,84006.52,148626.06
102053.625,38037.8,160463.53,139687.22
85593.65,33340.05,109783.734,141225.77
42737.27,48189.242,69970.89,118986.59
41869.53,36682.01,92204.04,84289.89
54417.36,46708.75,86076.11,103781.79
75175.61,84734.08,136341.39,147622.44
42791.45,48452.402,101554.39,86427.42
44931.562,75532.51,83169.31,105888.79
80705.414,75655.92,73183.42,141268.33
262143,37434.94,142431.48,86396.03
42192.03,84546.6,81598.09,79684.59
61865.82,38171.96,78779.44,142081.03
101615.02,107665.984,67923.234,71180.055
33100.97,73054.85,152915.31,156056.47
90890.39,72947.78,91172.04,84859.21
66235.055,36591.28,81617.875,262143
67451.95,49284.45,87978.43,140396.3
27388.85,77055.14,75315.36,80204.03
77175.11,41740.53,80561.79,66667.63
69422.21,90348.59,88669.875,146650.22
60296.32,49765.19,233801.75,76333.6
68180.805,39035.402,152201.08,141494.52
39062.062,50441.152,152159.8,77266.27
65995.97,39445.19,86992.01,74497.07
107355.52,45586.45,138557.19,132399.16
76446.69,36589.562,91823.06,84962.414
103085.625,69579.164,137644.3,81621.31
46827.43,45543.45,76912.81,100702.13
40008.492,43170.28,96462.76,67243.83
64936.883,69835.01,116140.85,92000.22
134357.8,77864.83,82716.95,74189.19
75143.36,55814.43,85609.13,89054.29
65758.61,37735.51,80906.22,156902.7
62210.25,77117.06,87544.13,101539.34
36790.8,83005.055,122355.64,78127.99
28940.291,39351.88,84300.64,158260.22
152041.98,40834.09,156011.31,146297.61
61649.96,43289.82,124912.42,153372.4
74926.21,33253.19,87335.15,160318.19
142440.94,40767.87,136419.22,88183.54
78557.13,158865.66,83862.9,81914.57
46744.01,76313.39,62497.062,167277.75
71617.36,47832.34,154595.75,95142.234
129830.766,34538.89,144895.81,157105.66
73065.6,71124.15,82683.414,2830.26
61281.883,60859.62,20627.531,70881.2
40394.2,51369.95,140548.08,152416.94
34133.402,42573.87,86220.164,82403.484
85181.28,68738.08,81109.18,201545.73
38113.05,49271.55,76586.875,81574.01
37633.6,80157.164,78549.82,115841.14
80859.35,43911.17,81234.74,160141.03
87541.984,37328.73,86128.57,86523.31
77297.234,73951.4,137609.89,11494.33
68454.28,53546.18,94282.664,87409.54
43463.54,73917.86,150644.05,233836.16
46400.44,47706.78,522.45,139460.61
80723.9,38983.8,68673.15,77148.88
51493.79,40228.22,72295.9,98411.52
61981.062,39686.42,85420.36,100275.57
68661.11,127944.35,93693.99,102627.24
39078.402,68029.875,81814.81,163311
45653.53,81594.22,147983.22,73895.5
69844.47,149592.7,123809.04,143639.78
50131.55,84891.03,158639.05,76515.06
63439.62,170691.52,61879.582,71010.63
34402.582,95153.414,169734.77,89119.22
65311.84,69943.375,140431.12,79144.08
107790.68,42853.8,153049.47,72461.45
67044.31,40510.3,77712.61,149121.42
91878.53,43651.88,92123.63,141331.97
77688.53,51463.26,228788.81,91783.5
94255.57,81506.07,148243.8,137325.66
38043.82,36814.02,144340.69,155883.61
82499.805,72648.93,76088.93,164622.5
37601.35,81116.49,83754.11,77166.51
40007.63,40048.05,85703.305,77296.805
63913.48,51317.062,158907.36,97706.32
61221.25,75962.08,87849.43,85925.18
80156.734,35619.48,78741.6,125573.336
55662.64,46150.18,215363.36,121744.61
65144.57,45073.03,143914.98,84976.17
52081.6,82330.38,104260.81,161645.17
77330.34,181.89,78417.38,92558.79
91017.24,39183.75,99999.945,71776.03
82492.49,47247.973,167136.27,84494.57
84509.625,71183.49,148221,96779.67
66401.03,38439.42,84565.52,93273.02
66724.82,35342.992,85906.695,102432.88
40190.812,43763.25,75548.42,146792.11
34413.76,38432.11,155356.86,89268.43
69930.04,62873.312,147829.7,78399.75
101238.77,44027.7,83159.42,136175.84
92450,39984.84,158352.23,138513.75
65706.15,49840.87,139495.02,77909.125
150740.38,88395.1,75666.24,84493.28
82725.125,38570.57,88527.97,96143.7
42782.42,74764.1,166545.02,152330.52
76845.305,42354.57,230002.28,75738.484
66700.74,75881.24,83487.08,106441.34
74562.43,34255.09,86851.83,88832.84
37489.98,34346.68,149883.38,85062.17
70267.59,43344.43,80720.89,262143
71423,82725.984,72716.44,2388.22
41086.5,75469.305,76603.21,88425.63
93864.27,28711.96,137640,136884.05
77686.81,39966.78,145985,72417.164
78942.414,67470.01,151937.06,144874.31
62505.23,79326.4,146934.44,164520.58
86977.39,35550.68,156561.28,146852.75
178146.42,82942.27,91830.375,79891.85
73566.984,42707.17,120115.34,96226.26
71525.77,34958.57,76870.24,73818.53
46700.582,40005.05,77597.375,146086.9
87473.18,122550.43,147650.39,135319.28
70432.71,46315.3,156722.11,84214.21
31773.56,41396.1,86648.875,130808.586
67303.6,36442.5,97951.85,76052.38
159361.44,39667.5,102097.484,101806.375
69265.26,45242.88,79709.1,133853.84
